일차,구역ID,구역명,고객분류,에이전트ID,상품명,가격,체류시간,시간대
89,ice5,아이스크림5,adult_female,48029,탱크보이,800,3.2,18시
89,ice3,아이스크림3,adult_female,48029,메로나,600,6.1,18시
89,snack1,과자1,adult_female,48029,새우과자,1500,8.9,18시
89,ice4,아이스크림4,adult_female,48029,프리미엄하드,1800,14.5,18시
89,ice5,아이스크림5,adult_male,48030,설레임,1200,6.4,12시
89,beverage,음료,adult_male,48030,커피,1500,8.2,12시
89,ice3,아이스크림3,adult_male,48031,비비빅,1400,9.1,17시
89,snack1,과자1,minor_male,48032,크래커,1200,4.4,18시
89,ice1,아이스크림1,minor_male,48032,쮸쮸바,400,4.5,18시
89,ice5,아이스크림5,minor_female,48033,카나페,1200,4.5,16시
89,ice2,아이스크림2,minor_female,48033,아이스세트,2800,8.2,16시
89,ice5,아이스크림5,minor_female,48034,설레임,1200,10.4,14시
89,snack1,과자1,minor_female,48034,콘스낵,1200,5.4,14시
89,beverage,음료,minor_female,48034,아메리카노,2000,9.9,14시
89,snack2,과자2,minor_male,48035,바나나킥,500,9.5,18시
89,ice4,아이스크림4,minor_male,48035,대용량아이스,1500,14.9,18시
89,ice5,아이스크림5,minor_male,48036,스크류바,600,3.9,19시
89,ice2,아이스크림2,minor_male,48036,나뚜루파인트,3000,8.7,19시
89,beverage,음료,minor_male,48036,아메리카노,2000,8.4,19시
89,ice4,아이스크림4,adult_male,48037,아이스케이크,2500,18.7,18시
89,ice3,아이스크림3,adult_female,48038,부라보콘,1200,8.2,16시
89,ice5,아이스크림5,adult_female,48038,카나페,1200,8.8,16시
89,ice2,아이스크림2,adult_female,48038,하겐다즈,3500,6.2,16시
89,beverage,음료,adult_female,48039,카페라떼,2000,6.6,15시
89,ice6,아이스크림6,adult_female,48039,월드콘,1200,18.9,15시
89,snack1,과자1,adult_female,48039,콘스낵,1200,9.5,15시
89,ice5,아이스크림5,minor_male,48040,수박바,600,3.9,21시
89,ice6,아이스크림6,minor_male,48040,하드보스,1200,6.2,21시
89,ice4,아이스크림4,minor_male,48040,아이스케이크,2500,10.7,21시
89,ice5,아이스크림5,adult_female,48041,카나페,1200,4.5,19시
89,beverage,음료,adult_female,48041,포카리스웨트,1800,9.7,19시
89,ice6,아이스크림6,adult_female,48041,구구콘,1200,12.2,19시
89,ice4,아이스크림4,adult_female,48041,대용량아이스,1500,8.8,19시
89,ice3,아이스크림3,adult_female,48042,비비빅,1400,8.5,18시
89,ice2,아이스크림2,adult_female,48042,나뚜루파인트,3000,7.7,18시
89,snack1,과자1,adult_female,48042,콘스낵,1200,3.2,18시
89,snack1,과자1,minor_male,48043,초코과자,1800,8.0,13시
89,ice2,아이스크림2,minor_male,48043,메로나4입,2400,11.6,13시
89,ice4,아이스크림4,minor_male,48043,대용량아이스,1500,14.5,13시
89,ice2,아이스크림2,adult_male,48044,하겐다즈,3500,11.9,14시
89,ice4,아이스크림4,adult_male,48045,투게더대,2000,16.6,11시
89,ice3,아이스크림3,adult_male,48045,빵빠레,1400,10.4,11시
89,snack1,과자1,adult_male,48045,새우과자,1500,6.5,11시
89,ice5,아이스크림5,adult_male,48046,스크류바,600,10.7,11시
90,ice6,아이스크림6,minor_male,48047,월드콘,1200,9.7,19시
90,ice2,아이스크림2,minor_male,48047,나뚜루파인트,3000,8.9,19시
90,ice4,아이스크림4,minor_male,48047,프리미엄하드,1800,9.5,19시
90,beverage,음료,adult_female,48048,포카리스웨트,1800,4.8,13시
90,ice2,아이스크림2,adult_female,48048,아이스세트,2800,9.7,13시
90,ice4,아이스크림4,adult_female,48048,대용량아이스,1500,11.2,13시
90,beverage,음료,adult_female,48049,커피,1500,7.3,12시
90,ice5,아이스크림5,adult_female,48049,카나페,1200,8.0,12시
90,beverage,음료,adult_female,48050,파워에이드,1500,6.5,13시
90,ice5,아이스크림5,adult_female,48050,수박바,600,3.6,13시
90,ice6,아이스크림6,adult_female,48050,빵빠레,1200,12.6,13시
90,ice5,아이스크림5,minor_male,48051,스크류바,600,10.1,13시
90,beverage,음료,minor_male,48051,포카리스웨트,1800,5.1,13시
90,ice4,아이스크림4,minor_female,48052,프리미엄하드,1800,18.3,15시
90,snack2,과자2,minor_female,48052,짱구,500,13.4,15시
90,ice6,아이스크림6,minor_female,48052,월드콘,1200,16.8,15시
90,beverage,음료,minor_female,48052,커피,1500,6.0,15시
90,ice5,아이스크림5,minor_male,48053,설레임,1200,11.5,11시
90,ice6,아이스크림6,minor_male,48053,월드콘,1200,17.2,11시
90,ice3,아이스크림3,minor_male,48053,구구콘,1200,11.4,11시
90,ice4,아이스크림4,minor_female,48054,아이스케이크,2500,10.8,10시
90,ice1,아이스크림1,minor_female,48054,아이스바,800,7.0,10시
90,ice2,아이스크림2,minor_female,48054,아이스세트,2800,7.0,10시
90,ice6,아이스크림6,minor_male,48055,빵빠레,1200,6.0,12시
90,snack1,과자1,minor_male,48055,콘스낵,1200,4.7,12시
90,ice5,아이스크림5,minor_male,48055,탱크보이,800,9.6,12시
90,ice6,아이스크림6,minor_male,48056,아이스샌드,1800,12.8,15시
90,ice4,아이스크림4,minor_male,48056,투게더대,2000,13.8,15시
90,ice3,아이스크림3,adult_male,48057,메로나,600,7.5,14시
90,beverage,음료,adult_male,48058,파워에이드,1500,3.6,13시
90,ice6,아이스크림6,adult_male,48058,빵빠레,1200,8.9,13시
90,ice1,아이스크림1,adult_male,48058,스크류바,600,3.8,13시
90,ice4,아이스크림4,minor_female,48059,아이스케이크,2500,10.7,20시
90,ice5,아이스크림5,minor_female,48059,탱크보이,800,6.8,20시
90,ice1,아이스크림1,minor_female,48059,쮸쮸바,400,10.0,20시
90,snack1,과자1,adult_female,48060,포테이토칩,1500,3.2,15시
90,ice6,아이스크림6,adult_female,48060,하드보스,1200,6.5,15시
90,ice3,아이스크림3,adult_female,48061,구구콘,1200,4.7,20시
90,ice2,아이스크림2,adult_female,48061,메로나4입,2400,6.4,20시
90,beverage,음료,adult_female,48062,포카리스웨트,1800,4.0,14시
90,ice2,아이스크림2,adult_female,48062,투게더,2500,8.8,14시
90,snack1,과자1,adult_female,48062,크래커,1200,7.7,14시
90,ice5,아이스크림5,adult_female,48063,카나페,1200,7.1,15시
90,beverage,음료,adult_female,48063,파워에이드,1500,6.1,15시
90,ice1,아이스크림1,adult_male,48064,수박바,700,5.2,13시
90,ice4,아이스크림4,adult_male,48065,대용량아이스,1500,15.0,16시
90,ice2,아이스크림2,adult_male,48065,아이스세트,2800,10.2,16시
90,snack2,과자2,adult_male,48066,알감자,500,12.7,18시
90,ice5,아이스크림5,minor_female,48067,스크류바,600,6.7,11시
90,ice4,아이스크림4,minor_female,48067,대용량아이스,1500,17.8,11시
90,ice2,아이스크림2,minor_female,48067,투게더,2500,13.0,11시
90,beverage,음료,minor_female,48067,아메리카노,2000,9.6,11시
90,snack1,과자1,minor_male,48068,포테이토칩,1500,4.3,12시
90,snack2,과자2,minor_male,48068,사탕,300,16.6,12시
90,ice1,아이스크림1,minor_male,48068,수박바,700,4.5,12시
90,ice2,아이스크림2,adult_male,48069,아이스세트,2800,10.8,12시
90,ice5,아이스크림5,adult_male,48069,카나페,1200,10.7,12시
90,ice6,아이스크림6,adult_male,48070,월드콘,1200,19.8,13시
90,ice3,아이스크림3,adult_male,48070,메로나,600,11.4,13시
90,snack2,과자2,adult_male,48070,바나나킥,500,6.5,13시
90,ice5,아이스크림5,adult_female,48071,스크류바,600,4.6,17시
90,ice3,아이스크림3,adult_female,48071,부라보콘,1200,11.5,17시
90,ice2,아이스크림2,adult_female,48071,메로나4입,2400,11.0,17시
90,snack1,과자1,minor_female,48072,콘스낵,1200,7.0,20시
90,snack2,과자2,minor_female,48073,사탕,300,8.9,16시
90,ice6,아이스크림6,minor_female,48073,빵빠레,1200,10.6,16시
90,ice3,아이스크림3,adult_male,48074,부라보콘,1200,11.4,11시
90,ice6,아이스크림6,adult_male,48074,하드보스,1200,8.8,11시
90,ice2,아이스크림2,adult_male,48075,아이스세트,2800,7.1,20시
90,snack1,과자1,minor_male,48076,새우과자,1500,6.7,12시
90,ice5,아이스크림5,minor_male,48076,스크류바,600,11.1,12시
90,beverage,음료,minor_male,48076,파워에이드,1500,4.3,12시
90,ice6,아이스크림6,adult_male,48077,월드콘,1200,11.9,15시
90,ice5,아이스크림5,adult_male,48077,스크류바,600,9.1,15시
90,beverage,음료,adult_male,48078,파워에이드,1500,9.0,19시
90,ice2,아이스크림2,adult_male,48078,나뚜루파인트,3000,9.6,19시
90,ice1,아이스크림1,adult_male,48079,쮸쮸바,400,4.0,14시
90,beverage,음료,adult_male,48079,포카리스웨트,1800,8.6,14시
90,beverage,음료,adult_female,48080,커피,1500,3.8,19시
90,ice5,아이스크림5,adult_female,48081,카나페,1200,5.0,15시
90,ice6,아이스크림6,adult_female,48081,월드콘,1200,9.9,15시
90,ice5,아이스크림5,minor_female,48082,수박바,600,4.9,11시
90,ice2,아이스크림2,minor_female,48082,투게더,2500,6.0,11시
90,ice5,아이스크림5,minor_female,48083,설레임,1200,5.5,12시
90,ice4,아이스크림4,minor_female,48083,프리미엄하드,1800,17.2,12시
90,ice3,아이스크림3,minor_female,48083,메로나,600,6.8,12시
90,ice5,아이스크림5,adult_female,48084,카나페,1200,10.3,13시
90,ice3,아이스크림3,adult_female,48084,구구콘,1200,4.7,13시
90,ice4,아이스크림4,adult_female,48084,아이스케이크,2500,17.7,13시
90,ice2,아이스크림2,minor_male,48085,메로나4입,2400,6.4,17시
90,ice3,아이스크림3,minor_male,48085,빵빠레,1400,6.2,17시
90,ice4,아이스크림4,adult_male,48087,프리미엄하드,1800,9.6,10시
90,ice5,아이스크림5,minor_female,48088,수박바,600,8.2,21시
90,ice2,아이스크림2,minor_female,48088,아이스세트,2800,7.6,21시
90,snack2,과자2,minor_female,48089,바나나킥,500,8.7,20시
90,ice6,아이스크림6,minor_female,48089,구구콘,1200,19.9,20시
90,snack1,과자1,adult_male,48090,크래커,1200,3.6,11시
90,ice6,아이스크림6,adult_male,48090,월드콘,1200,6.7,11시
90,ice4,아이스크림4,adult_male,48091,프리미엄하드,1800,19.6,15시
90,ice5,아이스크림5,minor_male,48093,설레임,1200,7.8,18시
90,ice4,아이스크림4,minor_male,48093,대용량아이스,1500,18.7,18시
90,ice6,아이스크림6,adult_male,48094,빵빠레,1200,13.6,12시
90,ice2,아이스크림2,adult_male,48094,아이스세트,2800,7.2,12시
90,ice4,아이스크림4,adult_male,48095,프리미엄하드,1800,16.4,15시
90,snack2,과자2,adult_male,48095,사탕,300,9.6,15시
90,ice5,아이스크림5,minor_male,48096,스크류바,600,11.2,10시
90,snack1,과자1,minor_male,48096,포테이토칩,1500,5.3,10시
90,beverage,음료,minor_male,48096,카페라떼,2000,6.3,10시
90,ice4,아이스크림4,minor_male,48096,프리미엄하드,1800,15.5,10시
90,ice3,아이스크림3,adult_female,48097,부라보콘,1200,9.7,12시
90,ice5,아이스크림5,adult_male,48098,수박바,600,11.4,17시
90,beverage,음료,adult_male,48098,포카리스웨트,1800,9.6,17시
90,ice6,아이스크림6,adult_male,48099,빵빠레,1200,17.8,13시
90,snack2,과자2,minor_female,48101,알감자,500,14.9,14시
90,snack1,과자1,minor_male,48102,크래커,1200,5.6,10시
90,ice5,아이스크림5,minor_male,48102,설레임,1200,4.3,10시
90,ice4,아이스크림4,minor_male,48102,투게더대,2000,10.5,10시
90,ice3,아이스크림3,adult_female,48103,비비빅,1400,6.1,18시
90,beverage,음료,adult_female,48103,파워에이드,1500,4.2,18시
90,ice5,아이스크림5,adult_female,48103,탱크보이,800,6.0,18시
90,ice4,아이스크림4,adult_female,48103,대용량아이스,1500,16.7,18시
90,ice5,아이스크림5,adult_female,48105,수박바,600,7.3,14시
90,ice2,아이스크림2,adult_female,48105,하겐다즈,3500,10.8,14시
90,ice6,아이스크림6,minor_male,48106,월드콘,1200,8.7,16시
90,snack1,과자1,minor_male,48106,포테이토칩,1500,3.1,16시
90,snack2,과자2,minor_male,48106,사탕,300,12.0,16시
90,ice2,아이스크림2,minor_male,48106,메로나4입,2400,6.4,16시
90,ice4,아이스크림4,minor_female,48107,프리미엄하드,1800,17.9,12시
90,beverage,음료,minor_female,48107,카페라떼,2000,9.8,12시
90,ice6,아이스크림6,minor_male,48108,구구콘,1200,19.2,16시
90,snack1,과자1,minor_male,48108,크래커,1200,5.1,16시
90,ice4,아이스크림4,minor_male,48108,대용량아이스,1500,18.0,16시
90,snack2,과자2,adult_male,48109,꼬깔콘,800,5.5,14시
90,snack1,과자1,minor_male,48110,콘스낵,1200,6.9,18시
90,beverage,음료,minor_male,48110,파워에이드,1500,7.9,18시
90,ice4,아이스크림4,minor_female,48113,프리미엄하드,1800,15.7,12시
90,ice5,아이스크림5,minor_female,48113,설레임,1200,8.7,12시
90,ice3,아이스크림3,minor_female,48113,빵빠레,1400,11.8,12시
90,ice2,아이스크림2,minor_female,48113,아이스세트,2800,7.1,12시
90,ice4,아이스크림4,minor_female,48114,프리미엄하드,1800,14.2,12시
90,ice5,아이스크림5,minor_female,48114,스크류바,600,9.2,12시
90,ice3,아이스크림3,minor_female,48114,메로나,600,7.7,12시
90,ice1,아이스크림1,minor_female,48114,수박바,700,9.9,12시
90,ice6,아이스크림6,adult_male,48115,빵빠레,1200,10.9,11시
90,beverage,음료,minor_female,48116,파워에이드,1500,4.1,13시
90,ice6,아이스크림6,minor_female,48116,아이스샌드,1800,10.5,13시
90,ice5,아이스크림5,adult_male,48117,카나페,1200,10.5,10시
90,snack1,과자1,adult_male,48117,콘스낵,1200,8.6,10시
90,beverage,음료,adult_female,48118,아메리카노,2000,5.1,21시
90,ice5,아이스크림5,adult_female,48118,스크류바,600,8.2,21시
90,ice3,아이스크림3,adult_female,48118,구구콘,1200,4.5,21시
90,ice2,아이스크림2,adult_female,48118,메로나4입,2400,13.6,21시
90,snack1,과자1,adult_female,48118,초코과자,1800,8.8,21시
90,ice5,아이스크림5,adult_female,48119,설레임,1200,11.4,14시
90,ice3,아이스크림3,adult_female,48119,메로나,600,4.5,14시
90,ice4,아이스크림4,adult_female,48119,대용량아이스,1500,8.1,14시
90,snack1,과자1,adult_female,48119,새우과자,1500,5.3,14시
90,ice2,아이스크림2,minor_female,48120,나뚜루파인트,3000,12.0,15시
90,ice3,아이스크림3,minor_female,48120,부라보콘,1200,6.8,15시
90,ice3,아이스크림3,adult_female,48121,메로나,600,5.4,20시
90,ice5,아이스크림5,adult_female,48121,설레임,1200,6.5,20시
90,ice6,아이스크림6,adult_female,48121,월드콘,1200,17.1,20시
90,ice3,아이스크림3,adult_male,48122,부라보콘,1200,4.1,14시
90,ice4,아이스크림4,adult_male,48122,프리미엄하드,1800,15.0,14시
90,snack1,과자1,minor_male,48123,콘스낵,1200,7.5,19시
90,snack2,과자2,minor_male,48123,알감자,500,12.0,19시
90,ice5,아이스크림5,minor_male,48123,설레임,1200,5.3,19시
90,beverage,음료,minor_male,48123,아메리카노,2000,9.9,19시
90,snack2,과자2,minor_male,48124,사탕,300,8.3,15시
90,ice5,아이스크림5,minor_male,48124,스크류바,600,10.3,15시
90,ice2,아이스크림2,minor_male,48124,나뚜루파인트,3000,14.4,15시
90,ice5,아이스크림5,adult_female,48125,수박바,600,8.5,16시
90,beverage,음료,adult_female,48126,커피,1500,7.4,12시
90,ice3,아이스크림3,adult_female,48126,비비빅,1400,4.1,12시
90,ice5,아이스크림5,adult_female,48126,수박바,600,5.5,12시
90,ice4,아이스크림4,adult_female,48126,아이스케이크,2500,16.2,12시
90,ice2,아이스크림2,adult_male,48127,메로나4입,2400,12.4,18시
90,snack1,과자1,adult_male,48127,크래커,1200,4.8,18시
90,ice5,아이스크림5,minor_male,48128,카나페,1200,3.8,12시
90,snack1,과자1,minor_male,48128,초코과자,1800,8.8,12시
90,ice3,아이스크림3,minor_male,48128,메로나,600,11.7,12시
90,snack1,과자1,minor_male,48129,콘스낵,1200,7.5,16시
90,ice6,아이스크림6,minor_male,48129,구구콘,1200,8.9,16시
90,ice5,아이스크림5,minor_male,48129,설레임,1200,5.6,16시
90,ice1,아이스크림1,minor_male,48129,아이스바,800,5.5,16시
90,ice3,아이스크림3,minor_male,48129,구구콘,1200,11.0,16시
90,ice2,아이스크림2,adult_male,48130,아이스세트,2800,5.2,19시
90,ice6,아이스크림6,minor_male,48131,빵빠레,1200,8.3,10시
90,ice5,아이스크림5,minor_male,48131,스크류바,600,6.1,10시
90,ice1,아이스크림1,minor_male,48131,스크류바,600,3.9,10시
90,ice6,아이스크림6,minor_male,48132,월드콘,1200,7.3,18시
90,snack1,과자1,minor_male,48132,크래커,1200,7.2,18시
90,beverage,음료,minor_male,48132,카페라떼,2000,7.1,18시
90,ice5,아이스크림5,minor_female,48133,설레임,1200,6.9,18시
90,snack1,과자1,minor_female,48133,초코과자,1800,3.5,18시
90,snack1,과자1,adult_female,48134,콘스낵,1200,3.8,19시
90,ice6,아이스크림6,minor_male,48135,월드콘,1200,12.0,14시
90,beverage,음료,minor_male,48135,카페라떼,2000,8.9,14시
90,ice4,아이스크림4,minor_male,48135,프리미엄하드,1800,10.6,14시
90,beverage,음료,adult_female,48136,포카리스웨트,1800,4.0,11시
90,ice5,아이스크림5,adult_female,48136,스크류바,600,6.0,11시
90,ice3,아이스크림3,adult_female,48136,부라보콘,1200,10.8,11시
90,ice3,아이스크림3,adult_female,48137,메로나,600,5.0,17시
90,beverage,음료,adult_female,48137,커피,1500,7.8,17시
90,ice5,아이스크림5,adult_female,48137,스크류바,600,11.1,17시
90,ice2,아이스크림2,adult_female,48137,나뚜루파인트,3000,10.5,17시
90,ice4,아이스크림4,adult_male,48138,투게더대,2000,13.3,15시
90,ice4,아이스크림4,adult_female,48139,투게더대,2000,12.5,12시
90,beverage,음료,minor_male,48140,파워에이드,1500,3.9,17시
90,ice1,아이스크림1,adult_male,48141,쮸쮸바,400,5.8,15시
90,ice5,아이스크림5,minor_female,48142,카나페,1200,3.3,13시
90,ice4,아이스크림4,minor_female,48142,투게더대,2000,18.3,13시
90,ice6,아이스크림6,minor_female,48142,월드콘,1200,10.8,13시
90,ice4,아이스크림4,minor_female,48143,아이스케이크,2500,19.4,17시
90,ice5,아이스크림5,minor_female,48143,카나페,1200,8.0,17시
90,snack2,과자2,minor_female,48143,알감자,500,12.7,17시
90,beverage,음료,minor_female,48143,파워에이드,1500,5.2,17시
90,ice3,아이스크림3,minor_female,48143,비비빅,1400,11.7,17시
90,beverage,음료,adult_female,48144,파워에이드,1500,8.6,15시
90,ice3,아이스크림3,adult_female,48144,메로나,600,4.8,15시
90,ice2,아이스크림2,adult_female,48144,투게더,2500,6.1,15시
90,beverage,음료,adult_female,48145,카페라떼,2000,7.4,21시
90,ice1,아이스크림1,adult_female,48145,죠스바,700,4.8,21시
90,snack1,과자1,adult_male,48146,새우과자,1500,3.2,18시
90,beverage,음료,adult_female,48147,파워에이드,1500,4.7,16시
90,ice2,아이스크림2,adult_female,48147,투게더,2500,13.2,16시
90,snack1,과자1,adult_female,48147,초코과자,1800,4.6,16시
90,ice4,아이스크림4,minor_female,48148,투게더대,2000,17.2,14시
90,ice5,아이스크림5,minor_female,48148,설레임,1200,11.3,14시
90,snack2,과자2,minor_female,48148,알감자,500,13.5,14시
90,beverage,음료,minor_female,48148,파워에이드,1500,5.0,14시
90,beverage,음료,adult_female,48149,아메리카노,2000,3.4,11시
90,ice3,아이스크림3,adult_female,48149,메로나,600,4.3,11시
90,snack1,과자1,adult_female,48149,크래커,1200,3.7,11시
90,ice6,아이스크림6,adult_female,48149,구구콘,1200,5.6,11시
90,beverage,음료,adult_female,48150,커피,1500,5.6,10시
90,ice5,아이스크림5,adult_female,48150,스크류바,600,8.5,10시
90,snack1,과자1,adult_female,48150,초코과자,1800,6.8,10시
90,ice1,아이스크림1,adult_female,48150,수박바,700,7.9,10시
90,ice6,아이스크림6,adult_male,48151,월드콘,1200,12.8,17시
90,ice2,아이스크림2,adult_male,48151,메로나4입,2400,8.4,17시
90,ice2,아이스크림2,adult_male,48152,투게더,2500,14.4,18시
90,ice1,아이스크림1,adult_male,48153,수박바,700,5.2,12시
90,ice4,아이스크림4,adult_male,48153,아이스케이크,2500,10.6,12시
90,ice5,아이스크림5,minor_female,48154,설레임,1200,7.8,11시
90,beverage,음료,minor_female,48154,포카리스웨트,1800,5.3,11시
90,ice4,아이스크림4,minor_female,48155,대용량아이스,1500,8.1,17시
90,ice5,아이스크림5,minor_female,48155,탱크보이,800,7.3,17시
90,ice1,아이스크림1,minor_female,48155,죠스바,700,5.4,17시
90,ice3,아이스크림3,adult_female,48156,메로나,600,11.3,20시
90,beverage,음료,adult_female,48156,파워에이드,1500,6.3,20시
90,ice5,아이스크림5,adult_female,48156,카나페,1200,11.5,20시
90,snack1,과자1,adult_female,48156,초코과자,1800,6.3,20시
90,beverage,음료,adult_female,48157,카페라떼,2000,6.1,21시
90,ice4,아이스크림4,adult_female,48157,아이스케이크,2500,14.6,21시
90,snack1,과자1,adult_female,48157,새우과자,1500,8.7,21시
90,ice3,아이스크림3,adult_female,48158,비비빅,1400,6.6,14시
90,beverage,음료,adult_female,48158,아메리카노,2000,8.7,14시
90,ice5,아이스크림5,adult_female,48158,설레임,1200,9.0,14시
90,ice2,아이스크림2,adult_female,48158,나뚜루파인트,3000,14.1,14시
90,ice5,아이스크림5,minor_female,48159,카나페,1200,11.2,14시
90,ice6,아이스크림6,minor_female,48159,빵빠레,1200,10.1,14시
90,ice5,아이스크림5,minor_male,48160,카나페,1200,11.4,17시
90,ice2,아이스크림2,adult_male,48161,나뚜루파인트,3000,5.9,16시
90,ice6,아이스크림6,adult_male,48161,구구콘,1200,15.0,16시
90,ice3,아이스크림3,adult_female,48162,구구콘,1200,5.1,10시
90,ice2,아이스크림2,adult_female,48162,메로나4입,2400,11.5,10시
90,ice5,아이스크림5,minor_female,48163,수박바,600,9.5,12시
90,ice4,아이스크림4,minor_female,48163,투게더대,2000,15.4,12시
90,ice1,아이스크림1,minor_female,48163,죠스바,700,6.5,12시
90,ice6,아이스크림6,minor_male,48164,빵빠레,1200,12.8,18시
90,ice2,아이스크림2,minor_male,48164,투게더,2500,7.6,18시
90,ice5,아이스크림5,adult_male,48165,탱크보이,800,11.5,16시
90,ice5,아이스크림5,adult_female,48166,탱크보이,800,9.0,15시
90,ice5,아이스크림5,minor_female,48167,카나페,1200,10.6,19시
90,ice2,아이스크림2,minor_female,48167,메로나4입,2400,10.1,19시
90,ice3,아이스크림3,adult_female,48168,부라보콘,1200,6.9,12시
90,ice2,아이스크림2,adult_female,48168,메로나4입,2400,9.4,12시
90,snack1,과자1,adult_female,48168,콘스낵,1200,3.4,12시
90,snack1,과자1,adult_male,48169,콘스낵,1200,7.1,11시
90,ice2,아이스크림2,adult_male,48169,메로나4입,2400,13.3,11시
90,ice4,아이스크림4,adult_male,48169,투게더대,2000,10.0,11시
90,ice6,아이스크림6,minor_male,48170,월드콘,1200,5.3,18시
90,ice2,아이스크림2,minor_male,48170,메로나4입,2400,9.8,18시
90,ice5,아이스크림5,adult_female,48171,카나페,1200,4.9,16시
90,ice4,아이스크림4,adult_female,48171,프리미엄하드,1800,9.8,16시
90,ice6,아이스크림6,adult_female,48171,아이스샌드,1800,11.0,16시
90,ice5,아이스크림5,minor_male,48172,수박바,600,3.6,14시
90,ice2,아이스크림2,minor_male,48172,메로나4입,2400,12.0,14시
90,beverage,음료,minor_male,48172,아메리카노,2000,7.8,14시
90,ice5,아이스크림5,minor_female,48173,카나페,1200,11.0,11시
90,ice6,아이스크림6,minor_female,48173,구구콘,1200,10.7,11시
90,ice5,아이스크림5,adult_female,48174,탱크보이,800,11.5,11시
90,ice4,아이스크림4,adult_female,48174,대용량아이스,1500,13.9,11시
90,ice2,아이스크림2,adult_female,48174,메로나4입,2400,9.1,11시
90,ice2,아이스크림2,adult_female,48175,하겐다즈,3500,11.8,15시
90,ice5,아이스크림5,adult_male,48176,수박바,600,10.2,13시
90,snack1,과자1,adult_female,48177,초코과자,1800,4.1,10시
90,ice1,아이스크림1,adult_female,48177,죠스바,700,4.4,10시
90,ice5,아이스크림5,adult_female,48178,카나페,1200,4.6,13시
90,ice3,아이스크림3,adult_female,48178,비비빅,1400,8.2,13시
90,beverage,음료,adult_female,48178,커피,1500,5.5,13시
90,ice5,아이스크림5,adult_female,48179,스크류바,600,9.0,21시
90,ice3,아이스크림3,adult_female,48179,구구콘,1200,8.2,21시
90,beverage,음료,adult_female,48179,카페라떼,2000,4.1,21시
90,snack2,과자2,adult_female,48179,바나나킥,500,7.9,21시
90,snack1,과자1,adult_male,48180,새우과자,1500,9.7,14시
90,ice5,아이스크림5,adult_male,48180,카나페,1200,8.8,14시
90,ice2,아이스크림2,adult_male,48180,아이스세트,2800,12.2,14시
90,snack2,과자2,minor_male,48181,바나나킥,500,8.7,15시
90,snack1,과자1,minor_male,48181,포테이토칩,1500,8.0,15시
90,ice4,아이스크림4,minor_male,48181,대용량아이스,1500,8.2,15시
90,snack2,과자2,minor_male,48182,알감자,500,11.7,13시
90,ice4,아이스크림4,adult_male,48183,투게더대,2000,15.8,12시
90,ice5,아이스크림5,adult_male,48183,카나페,1200,10.8,12시
90,ice5,아이스크림5,adult_male,48184,탱크보이,800,8.2,15시
90,ice4,아이스크림4,adult_male,48185,대용량아이스,1500,14.4,19시
90,ice5,아이스크림5,adult_female,48186,설레임,1200,5.9,18시
90,ice1,아이스크림1,adult_female,48186,쮸쮸바,400,8.3,18시
90,beverage,음료,adult_female,48187,커피,1500,3.3,13시
90,ice3,아이스크림3,adult_female,48187,빵빠레,1400,12.0,13시
90,ice4,아이스크림4,adult_female,48187,아이스케이크,2500,17.9,13시
90,ice5,아이스크림5,minor_female,48188,스크류바,600,10.4,17시
90,snack2,과자2,minor_female,48188,꼬깔콘,800,16.9,17시
90,ice4,아이스크림4,minor_female,48188,아이스케이크,2500,11.8,17시
90,snack1,과자1,minor_female,48188,초코과자,1800,5.8,17시
90,ice5,아이스크림5,minor_male,48189,수박바,600,9.6,19시
90,ice3,아이스크림3,minor_male,48189,메로나,600,9.5,19시
90,ice5,아이스크림5,minor_female,48190,수박바,600,8.2,17시
90,ice4,아이스크림4,minor_female,48190,투게더대,2000,8.0,17시
90,beverage,음료,minor_female,48190,아메리카노,2000,6.8,17시
90,ice6,아이스크림6,minor_female,48190,빵빠레,1200,15.9,17시
90,snack1,과자1,minor_male,48192,크래커,1200,4.0,13시
90,ice5,아이스크림5,minor_male,48192,스크류바,600,10.9,13시
90,ice6,아이스크림6,minor_male,48192,월드콘,1200,6.9,13시
90,ice2,아이스크림2,minor_male,48192,하겐다즈,3500,10.0,13시
90,ice5,아이스크림5,adult_female,48193,탱크보이,800,7.3,13시
90,beverage,음료,adult_female,48193,커피,1500,8.2,13시
90,ice3,아이스크림3,adult_female,48193,빵빠레,1400,10.3,13시
90,snack2,과자2,adult_female,48193,짱구,500,10.4,13시
90,snack1,과자1,adult_female,48193,크래커,1200,9.1,13시
90,ice4,아이스크림4,minor_female,48194,대용량아이스,1500,15.1,14시
90,ice5,아이스크림5,adult_female,48195,카나페,1200,8.8,14시
90,ice4,아이스크림4,adult_female,48195,투게더대,2000,14.6,14시
90,ice1,아이스크림1,adult_female,48195,아이스바,800,6.5,14시
90,ice4,아이스크림4,minor_female,48196,아이스케이크,2500,12.3,18시
90,ice5,아이스크림5,minor_male,48197,스크류바,600,9.7,19시
90,ice6,아이스크림6,minor_male,48197,구구콘,1200,15.5,19시
90,beverage,음료,minor_male,48197,파워에이드,1500,4.1,19시
90,ice5,아이스크림5,adult_female,48198,수박바,600,3.0,16시
90,ice2,아이스크림2,adult_female,48198,아이스세트,2800,11.9,16시
